A_SLOT_ID,A_CHIP_ID,A_CHIP_TYPE,A_CORE_ID,A_CORE_TYPE,A_CORE_LANE,A_PHYSICAL_TX_LANE,A_PHYSICAL_RX_LANE,A_TX_POLARITY_SWAP,A_RX_POLARITY_SWAP,Z_SLOT_ID,Z_CHIP_ID,Z_CHIP_TYEP,Z_CORE_ID,Z_CORE_TYPE,Z_CORE_LANE,Z_PHYSICAL_TX_LANE,Z_PHYSICAL_RX_LANE,Z_TX_POLARITY_SWAP,Z_RX_POLARITY_SWAP
1,1,NPU,27,TH6_NIF,4,7,2,YES,NO,1,16,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,27,TH6_NIF,5,5,1,NO,YES,1,16,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,27,TH6_NIF,6,4,3,NO,NO,1,16,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,27,TH6_NIF,7,6,0,YES,NO,1,16,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,28,TH6_NIF,0,4,1,YES,NO,1,24,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,28,TH6_NIF,1,7,3,NO,YES,1,24,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,28,TH6_NIF,2,5,0,NO,NO,1,24,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,28,TH6_NIF,3,6,2,NO,YES,1,24,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,28,TH6_NIF,4,1,6,YES,YES,1,24,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,28,TH6_NIF,5,3,7,YES,YES,1,24,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,28,TH6_NIF,6,0,5,YES,YES,1,24,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,28,TH6_NIF,7,2,4,YES,NO,1,24,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,29,TH6_NIF,0,5,1,YES,NO,1,20,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,29,TH6_NIF,1,7,3,YES,YES,1,20,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,29,TH6_NIF,2,4,0,NO,NO,1,20,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,29,TH6_NIF,3,6,2,NO,YES,1,20,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,29,TH6_NIF,4,0,7,YES,YES,1,20,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,29,TH6_NIF,5,2,6,YES,YES,1,20,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,29,TH6_NIF,6,1,5,YES,YES,1,20,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,29,TH6_NIF,7,3,4,YES,NO,1,20,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,30,TH6_NIF,0,2,6,YES,NO,1,28,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,30,TH6_NIF,1,0,4,YES,YES,1,28,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,30,TH6_NIF,2,3,7,NO,NO,1,28,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,30,TH6_NIF,3,1,5,NO,YES,1,28,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,30,TH6_NIF,4,7,0,YES,YES,1,28,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,30,TH6_NIF,5,5,1,YES,YES,1,28,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,30,TH6_NIF,6,6,2,YES,YES,1,28,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,30,TH6_NIF,7,4,3,YES,NO,1,28,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,31,TH6_NIF,0,3,6,YES,NO,1,32,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,31,TH6_NIF,1,0,4,YES,YES,1,32,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,31,TH6_NIF,2,2,7,NO,NO,1,32,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,31,TH6_NIF,3,1,5,NO,YES,1,32,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,31,TH6_NIF,4,6,1,YES,YES,1,32,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,31,TH6_NIF,5,4,0,YES,YES,1,32,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,31,TH6_NIF,6,7,2,YES,YES,1,32,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,31,TH6_NIF,7,5,3,YES,NO,1,32,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,32,TH6_NIF,0,5,0,NO,YES,1,40,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,32,TH6_NIF,1,6,2,NO,NO,1,40,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,32,TH6_NIF,2,4,1,YES,YES,1,40,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,32,TH6_NIF,3,7,3,YES,NO,1,40,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,32,TH6_NIF,4,0,7,NO,NO,1,40,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,32,TH6_NIF,5,2,6,NO,NO,1,40,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,32,TH6_NIF,6,1,4,NO,NO,1,40,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,32,TH6_NIF,7,3,5,NO,YES,1,40,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,33,TH6_NIF,0,4,0,NO,YES,1,36,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,33,TH6_NIF,1,6,2,NO,NO,1,36,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,33,TH6_NIF,2,5,1,YES,YES,1,36,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,33,TH6_NIF,3,7,3,YES,NO,1,36,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,33,TH6_NIF,4,1,6,NO,NO,1,36,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,33,TH6_NIF,5,3,7,NO,NO,1,36,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,33,TH6_NIF,6,0,4,NO,NO,1,36,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,33,TH6_NIF,7,2,5,NO,YES,1,36,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,34,TH6_NIF,0,3,7,NO,YES,1,44,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,34,TH6_NIF,1,1,5,NO,NO,1,44,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,34,TH6_NIF,2,2,6,YES,YES,1,44,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,34,TH6_NIF,3,0,4,YES,NO,1,44,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,34,TH6_NIF,4,6,1,NO,NO,1,44,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,34,TH6_NIF,5,4,0,NO,NO,1,44,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,34,TH6_NIF,6,7,3,NO,NO,1,44,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,34,TH6_NIF,7,5,2,NO,YES,1,44,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,35,TH6_NIF,0,2,7,NO,YES,1,48,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,35,TH6_NIF,1,1,5,YES,NO,1,48,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,35,TH6_NIF,2,3,6,YES,YES,1,48,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,35,TH6_NIF,3,0,4,YES,NO,1,48,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,35,TH6_NIF,4,7,0,NO,NO,1,48,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,35,TH6_NIF,5,5,1,NO,NO,1,48,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,35,TH6_NIF,6,6,3,NO,NO,1,48,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,35,TH6_NIF,7,4,2,NO,YES,1,48,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,36,TH6_NIF,0,5,3,NO,NO,1,56,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,36,TH6_NIF,1,4,1,NO,YES,1,56,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,36,TH6_NIF,2,6,2,NO,NO,1,56,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,36,TH6_NIF,3,7,0,YES,YES,1,56,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,36,TH6_NIF,4,1,4,NO,YES,1,56,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,36,TH6_NIF,5,3,7,YES,NO,1,56,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,36,TH6_NIF,6,2,5,YES,YES,1,56,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,36,TH6_NIF,7,0,6,NO,YES,1,56,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,37,TH6_NIF,0,4,3,NO,NO,1,52,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,37,TH6_NIF,1,5,1,NO,YES,1,52,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,37,TH6_NIF,2,6,2,NO,NO,1,52,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,37,TH6_NIF,3,7,0,YES,YES,1,52,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,37,TH6_NIF,4,0,4,NO,YES,1,52,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,37,TH6_NIF,5,2,6,YES,NO,1,52,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,37,TH6_NIF,6,3,5,YES,YES,1,52,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,37,TH6_NIF,7,1,7,NO,YES,1,52,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,38,TH6_NIF,0,3,4,NO,NO,1,60,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,38,TH6_NIF,1,2,6,NO,YES,1,60,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,38,TH6_NIF,2,1,5,NO,NO,1,60,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,38,TH6_NIF,3,0,7,YES,YES,1,60,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,38,TH6_NIF,4,7,3,NO,YES,1,60,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,38,TH6_NIF,5,5,1,YES,NO,1,60,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,38,TH6_NIF,6,4,2,YES,YES,1,60,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,38,TH6_NIF,7,6,0,NO,YES,1,60,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,39,TH6_NIF,0,0,5,YES,YES,1,64,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,39,TH6_NIF,1,3,7,NO,NO,1,64,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,39,TH6_NIF,2,2,6,NO,NO,1,64,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,39,TH6_NIF,3,1,4,YES,YES,1,64,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,39,TH6_NIF,4,7,0,NO,YES,1,64,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,39,TH6_NIF,5,5,3,YES,YES,1,64,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,39,TH6_NIF,6,4,2,YES,NO,1,64,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,39,TH6_NIF,7,6,1,NO,NO,1,64,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,40,TH6_NIF,0,0,5,NO,NO,1,35,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,40,TH6_NIF,1,3,7,YES,YES,1,35,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,40,TH6_NIF,2,2,6,YES,YES,1,35,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,40,TH6_NIF,3,1,4,NO,YES,1,35,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,40,TH6_NIF,4,7,0,YES,NO,1,35,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,40,TH6_NIF,5,5,3,NO,NO,1,35,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,40,TH6_NIF,6,4,2,NO,YES,1,35,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,40,TH6_NIF,7,6,1,YES,NO,1,35,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,41,TH6_NIF,0,3,5,NO,NO,1,39,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,41,TH6_NIF,1,2,4,YES,NO,1,39,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,41,TH6_NIF,2,0,7,NO,YES,1,39,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,41,TH6_NIF,3,1,6,YES,YES,1,39,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,41,TH6_NIF,4,7,3,YES,NO,1,39,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,41,TH6_NIF,5,5,1,NO,YES,1,39,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,41,TH6_NIF,6,4,0,NO,NO,1,39,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,41,TH6_NIF,7,6,2,YES,NO,1,39,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,42,TH6_NIF,0,4,2,NO,NO,1,47,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,42,TH6_NIF,1,5,3,YES,NO,1,47,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,42,TH6_NIF,2,7,0,NO,YES,1,47,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,42,TH6_NIF,3,6,1,YES,YES,1,47,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,42,TH6_NIF,4,0,4,YES,NO,1,47,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,42,TH6_NIF,5,2,6,NO,YES,1,47,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,42,TH6_NIF,6,3,7,NO,NO,1,47,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,42,TH6_NIF,7,1,5,YES,NO,1,47,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,43,TH6_NIF,0,5,2,NO,NO,1,43,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,43,TH6_NIF,1,4,3,YES,NO,1,43,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,43,TH6_NIF,2,7,0,NO,YES,1,43,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,43,TH6_NIF,3,6,1,YES,YES,1,43,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,43,TH6_NIF,4,1,4,YES,NO,1,43,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,43,TH6_NIF,5,3,7,NO,YES,1,43,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,43,TH6_NIF,6,2,6,NO,NO,1,43,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,43,TH6_NIF,7,0,5,YES,NO,1,43,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,44,TH6_NIF,0,3,5,YES,YES,1,51,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,44,TH6_NIF,1,2,7,NO,NO,1,51,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,44,TH6_NIF,2,0,4,YES,YES,1,51,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,44,TH6_NIF,3,1,6,NO,NO,1,51,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,44,TH6_NIF,4,7,2,YES,NO,1,51,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,44,TH6_NIF,5,5,1,NO,YES,1,51,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,44,TH6_NIF,6,4,3,NO,NO,1,51,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,44,TH6_NIF,7,6,0,YES,NO,1,51,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,45,TH6_NIF,0,2,5,YES,YES,1,55,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,45,TH6_NIF,1,3,7,NO,NO,1,55,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,45,TH6_NIF,2,0,4,YES,YES,1,55,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,45,TH6_NIF,3,1,6,NO,NO,1,55,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,45,TH6_NIF,4,6,2,YES,NO,1,55,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,45,TH6_NIF,5,4,0,NO,YES,1,55,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,45,TH6_NIF,6,5,3,NO,NO,1,55,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,45,TH6_NIF,7,7,1,YES,NO,1,55,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,46,TH6_NIF,0,5,2,YES,YES,1,63,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,46,TH6_NIF,1,4,0,NO,NO,1,63,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,46,TH6_NIF,2,7,3,YES,YES,1,63,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,46,TH6_NIF,3,6,1,NO,NO,1,63,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,46,TH6_NIF,4,1,5,YES,NO,1,63,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,46,TH6_NIF,5,3,7,NO,YES,1,63,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,46,TH6_NIF,6,2,4,NO,NO,1,63,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,46,TH6_NIF,7,0,6,YES,NO,1,63,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,47,TH6_NIF,0,4,2,YES,YES,1,59,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,47,TH6_NIF,1,5,0,NO,NO,1,59,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,47,TH6_NIF,2,7,3,YES,YES,1,59,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,47,TH6_NIF,3,6,1,NO,NO,1,59,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,47,TH6_NIF,4,0,5,YES,NO,1,59,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,47,TH6_NIF,5,2,6,NO,YES,1,59,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,47,TH6_NIF,6,3,4,NO,NO,1,59,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,47,TH6_NIF,7,1,7,YES,NO,1,59,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,48,TH6_NIF,0,4,3,YES,YES,1,38,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,48,TH6_NIF,1,5,2,NO,YES,1,38,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,48,TH6_NIF,2,6,1,YES,NO,1,38,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,48,TH6_NIF,3,7,0,NO,NO,1,38,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,48,TH6_NIF,4,0,5,NO,YES,1,38,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,48,TH6_NIF,5,2,6,YES,NO,1,38,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,48,TH6_NIF,6,3,7,YES,YES,1,38,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,48,TH6_NIF,7,1,4,NO,YES,1,38,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,49,TH6_NIF,0,5,3,YES,YES,1,34,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,49,TH6_NIF,1,4,2,NO,YES,1,34,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,49,TH6_NIF,2,6,1,YES,NO,1,34,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,49,TH6_NIF,3,7,0,NO,NO,1,34,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,49,TH6_NIF,4,1,5,NO,YES,1,34,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,49,TH6_NIF,5,3,7,YES,NO,1,34,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,49,TH6_NIF,6,2,6,YES,YES,1,34,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,49,TH6_NIF,7,0,4,NO,YES,1,34,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,50,TH6_NIF,0,2,4,YES,YES,1,42,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,50,TH6_NIF,1,3,5,NO,YES,1,42,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,50,TH6_NIF,2,1,6,YES,NO,1,42,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,50,TH6_NIF,3,0,7,NO,NO,1,42,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,50,TH6_NIF,4,6,2,NO,YES,1,42,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,50,TH6_NIF,5,4,0,YES,NO,1,42,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,50,TH6_NIF,6,5,1,YES,YES,1,42,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,50,TH6_NIF,7,7,3,NO,YES,1,42,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,51,TH6_NIF,0,3,4,YES,YES,1,46,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,51,TH6_NIF,1,2,5,NO,YES,1,46,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,51,TH6_NIF,2,1,6,YES,NO,1,46,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,51,TH6_NIF,3,0,7,NO,NO,1,46,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,51,TH6_NIF,4,7,2,NO,YES,1,46,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,51,TH6_NIF,5,5,1,YES,NO,1,46,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,51,TH6_NIF,6,4,0,YES,YES,1,46,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,51,TH6_NIF,7,6,3,NO,YES,1,46,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,52,TH6_NIF,0,5,3,NO,NO,1,54,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,52,TH6_NIF,1,4,1,YES,YES,1,54,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,52,TH6_NIF,2,6,2,NO,NO,1,54,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,52,TH6_NIF,3,7,0,YES,YES,1,54,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,52,TH6_NIF,4,1,4,NO,YES,1,54,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,52,TH6_NIF,5,3,7,YES,NO,1,54,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,52,TH6_NIF,6,2,5,YES,YES,1,54,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,52,TH6_NIF,7,0,6,NO,YES,1,54,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,53,TH6_NIF,0,4,3,NO,NO,1,50,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,53,TH6_NIF,1,5,1,YES,YES,1,50,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,53,TH6_NIF,2,6,2,NO,NO,1,50,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,53,TH6_NIF,3,7,0,YES,YES,1,50,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,53,TH6_NIF,4,0,4,NO,YES,1,50,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,53,TH6_NIF,5,2,6,YES,NO,1,50,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,53,TH6_NIF,6,3,5,YES,YES,1,50,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,53,TH6_NIF,7,1,7,NO,YES,1,50,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,54,TH6_NIF,0,3,4,NO,NO,1,58,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,54,TH6_NIF,1,2,6,YES,YES,1,58,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,54,TH6_NIF,2,1,5,NO,NO,1,58,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,54,TH6_NIF,3,0,7,YES,YES,1,58,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,54,TH6_NIF,4,7,3,NO,YES,1,58,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,54,TH6_NIF,5,5,1,YES,NO,1,58,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,54,TH6_NIF,6,4,2,YES,YES,1,58,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,54,TH6_NIF,7,6,0,NO,YES,1,58,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,55,TH6_NIF,0,0,5,YES,YES,1,62,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,55,TH6_NIF,1,3,7,NO,NO,1,62,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,55,TH6_NIF,2,2,6,NO,NO,1,62,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,55,TH6_NIF,3,1,4,YES,YES,1,62,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,55,TH6_NIF,4,7,0,NO,YES,1,62,TRANSCEIVER,0,OSFP,4,4,4,N,N
